1.369702060783211106e-01,8.858936148136197231e-01,3.409721555441915224e-03,6.156011231326030675e-02,5.168440001786407667e-02,5.355900173205756509e-01,1.704812300647481349e-01,9.579768287402210536e-01
-3.997928229417141988e-01,3.789426874285188318e-01,2.245918616440829504e-02,-2.480082088328218193e-01,-1.448111138042194046e-01,-1.255054937410730265e+00,-8.536561800605238504e-02,-6.946934691031697584e-01
-1.638059398679723444e-01,-1.224552929776407062e+00,5.913554781856114051e-01,3.241018979448131998e-02,3.299497888146820657e-01,8.973432102584218972e-01,-1.122016655349767217e-01,-1.779877200393108205e-01
-8.964736627273836578e-02,3.050560095749513589e+00,7.764460920889670881e-02,-1.253483884412821270e-01,2.295440993216221748e-01,3.548023770301727553e-01,7.624129190754840024e-02,6.355414028834291407e-02
7.748789853982012144e-01,1.498395613997342002e-01,2.244514264025674888e-01,-1.559456662671460971e-02,1.522801481470969776e-01,5.542019698096222191e-01,1.147612926951982804e+00,4.434283029596901016e-01
-2.352654585841813459e-02,-9.785489962420236276e-01,-2.303221468817790579e-02,-1.616126453360309523e-01,-9.176022180493514924e-02,-1.373303450276669002e+00,-2.108745630598910792e-01,-5.630795772796783893e-01
1.311835147905878463e-01,-1.000529210806653468e+00,-1.463108049492798102e-01,-5.482942349741080912e-02,-2.297928470816344160e-01,6.245419981714139812e-01,-4.021009018295482740e-01,-5.291492983546273177e-01
-3.223828913670275242e-01,1.121482155672183900e+00,1.233698799437506384e-02,3.795392792686596573e-01,2.394623535660944103e-01,2.199709050321400738e+00,2.478938892183342457e-02,-2.378269696859160731e-01
-3.383610559199736190e-01,-1.080520800008939020e+00,5.944175531493878922e-02,-1.170061519150197293e-01,-9.492909715359902634e-02,-1.271282219707799754e+00,-1.906824465533129564e-01,-5.643198084763910716e-01
4.654403131743627964e-01,-9.110160368422206764e-03,1.486695951591492926e-01,2.214439965178018142e-03,3.421037228786695805e-01,-5.544340588708378537e-01,1.052339403152176667e+00,6.940836948252264715e-01
-1.511769480577671854e-01,1.027860342719948417e+00,2.048610762867329460e-01,5.844258752845806759e-01,1.837583986482275167e-01,-2.976412031004279646e-01,9.284661053515300133e-02,2.124161521984052892e-01
1.758638601211089947e-01,5.202100365547864813e-01,-5.188899243006638295e-01,-6.226808600183219439e-02,3.478562474455163672e-02,5.788023796765921249e-03,-7.373179474035587155e-01,6.125517184970776796e-01
1.793207156915117562e-01,2.458706448617227647e+00,1.532589916043644758e-02,8.981639129675655225e-03,1.747014652052796269e-01,5.024743687098535139e-01,-1.673639842075392847e-01,5.184826856197830569e-01
-2.004274445165900032e-01,-1.292120590254463020e+00,-5.264247172602460473e-02,-1.283313965841945681e-01,1.052239724616477329e-01,-1.445226981737332883e+00,-5.175097057723061778e-02,-5.697328302685202850e-01
-6.917169651576206002e-01,2.001383391462924877e+00,-1.375110852726686983e-01,-7.293504902689033897e-03,-5.015113549513767754e-01,2.406743983745980864e-01,2.103031285237778880e-01,2.364680693141126278e-01
-1.681730331748007845e-01,-8.512269396693278312e-01,-2.944121331960704580e-01,1.657100814204160236e-02,1.251830815254898199e-01,5.675748194409493408e-01,-5.842597580287792747e-01,-1.630331560264168256e-01
-2.545559670863458135e-01,-1.734172845132017748e+00,-2.146659175956943874e-02,1.920821496372370762e-01,-1.377787420289078302e-01,-1.267943834836756878e+00,-2.928749465345736325e-01,-4.372367256864403418e-01
-2.425846132117414067e-01,-9.568021443136822679e-01,3.442785355901946120e-01,4.687632883728669320e-02,1.456718168237561006e-01,1.055804998452452015e+00,7.304529601843556819e-02,7.402085074778872453e-01
-1.479387116534835178e-01,4.942904289821716812e-01,1.237821070574263299e-01,7.701010464406270704e-03,1.378097817713576090e-01,2.443379409794299295e-01,1.188125018006836120e+00,1.064123826146101903e+00
-4.302682065256451804e-01,4.958732674898552739e-01,-2.119459312895717318e-01,9.430487276673372998e-02,-6.625958383435083532e-02,5.537640651509999623e-01,-4.954534063396027199e-01,-4.256924560787067047e-01
-1.717458262585787321e-01,1.885169183711210283e-01,-2.712963200217785587e-01,-8.461145495623446922e-02,1.057308804546510106e-01,-1.921898683153329124e+00,-1.648975439577920754e-01,8.810972221015037631e-01
-1.996944497462057599e-01,-1.242392388633747125e+00,-1.738164903448442822e-02,-1.640753410320579808e-01,-8.475890931632931724e-02,-1.258209512397612473e+00,-1.647624718803710198e-01,-5.315076493138913838e-01
5.525588631135511797e-01,-2.734348471111707646e+00,2.056712171526474051e-02,-1.925019733247110565e-01,1.156717521270633209e-01,2.951397349669860892e-01,-8.426597733666494174e-04,4.541683218086298157e-01
5.143282634404908737e-01,-1.117943937427218870e+00,7.501885747427017304e-02,5.044163646306139004e-01,-2.116355997487371077e-01,1.155096860463612707e+00,9.470143904930549139e-01,5.151680538420062572e-01
-2.544528125889800041e-01,-2.397740294754665769e+00,-5.734823447685723913e-02,-6.957551658540088967e-03,1.420963663344665395e-01,3.380139667696150374e-01,-2.782688320240750413e-01,4.576164462348426554e-01
-6.397950352793491113e-02,2.459174116041134450e+00,-5.923650299885702131e-02,4.345075628517715005e-01,-5.543994332638202405e-01,7.363380838504818282e-01,1.071592633352583812e+00,-2.354168080801977425e-01
-2.228082893486064420e-01,-3.522160044590992301e-01,7.071500823535895597e-01,5.117211132470509544e-02,1.264775095068486066e-01,-1.524894834672310573e+00,-2.859063805046665463e-01,-4.831497158424665761e-01
-6.485384636438226713e-02,-6.972712821030754293e-01,-3.084030940212527730e-02,-2.061447136035565175e-01,-2.245609705833109260e-01,-3.152778017361025920e-01,-3.565263356879027623e-01,-3.844480684528667203e-01
-2.521760727323243412e-01,-6.832442537810449190e-01,-1.946513609440472109e-02,-1.726445510496797120e-01,-2.917284856991333997e-01,-3.414547302522587535e-01,-2.566996276024521503e-02,-6.460220494617452403e-02
-3.287363526037513917e-01,-1.065125410857766131e+00,-2.175727972001210431e-01,-1.083933099325292415e-01,1.550972995785683262e-01,1.442718553633922429e+00,2.902595273058022896e-01,-5.259706377008758205e-01
5.140299116106070709e-01,2.339743113847381553e-02,-1.139110857447525743e-01,4.075107332966393381e-02,-2.775937519546408661e-01,-1.321402118132229297e+00,-4.902140812916241930e-01,4.964247188566981994e-01
-9.557269924089925595e-02,9.351561965007541000e-01,1.480316037026956910e-01,-1.515486727545847269e-02,1.702073706037523226e-01,1.862156041230452974e+00,5.134904164883645830e-03,-4.994564756724221843e-01
-5.038442822556616907e-01,2.331210704692615043e-01,7.131059793021131410e-02,-2.056889949494775383e-01,-8.910648622393187168e-02,-6.933169240005231382e-01,-3.290000086482327002e-01,-7.026323708844260940e-01
6.774744523589827372e-01,2.482575191969319306e+00,-2.070136093674356317e-02,-9.483897385667671223e-03,5.532021957829273001e-02,3.324196164452304925e-01,7.582222875402735429e-01,4.095512165416805295e-01
3.452595022107087797e-01,1.293550119139472709e+00,2.508172419632273900e-02,2.083242381741155225e-01,9.831124595714832437e-02,1.746366816872460426e+00,4.239466179737051005e-02,3.371058858858320129e-01
8.941923440412660185e-01,-2.862409127643320006e-01,3.541954253313785855e-02,3.487474373303974806e-01,5.015134122528595029e-01,3.975581594739694413e-01,-6.409636165722656931e-02,5.441950012644473089e-01
-2.733242125073418460e-01,-1.169404018466241757e+00,-4.086182209472753735e-02,1.780079985101484796e-01,-2.186791239026034117e-01,-1.513672844486233959e+00,4.530485635147729062e-01,5.341267593581943141e-01
-2.653889190075158777e-01,-1.069442781267377018e+00,1.807770441857091404e-02,-1.359873567689144358e-01,-1.199966974916852891e-01,-1.718734434880292428e+00,-1.324904939455618380e-01,1.899866439446210586e-01
1.397438314381757030e-01,-8.568471390852383518e-01,-7.082769097301470917e-02,-2.370330448430419401e-01,9.706212214708745400e-02,5.209430066228000200e-01,-4.493497195899206521e-03,1.779432013943506585e-01
-3.568127065446789481e-01,6.460138159627348831e-01,-2.621277608200945353e-01,1.420144070235730416e-01,2.318878451728043633e-01,3.521867442852492647e-01,-2.538819167779868824e-01,-7.783120655081902095e-01
-1.900892592299511519e-01,-1.785466554278629880e+00,-5.502778054343584330e-02,-1.276370503952586055e-01,-1.999441424959635671e-01,-1.184953989186711132e-01,-2.232146320402949580e-01,-5.420618793636134969e-01
5.797732819003693916e-02,2.363460550275821248e+00,-4.215494538198666929e-01,-1.939857737858191877e-01,3.899606943774384243e-02,4.537030392670462486e-01,-4.126273189503731897e-01,2.016380520064188220e-01
1.119570089126799894e+00,-8.347974016059920288e-01,-9.283390176704893471e-02,-4.226920711487359289e-02,6.649094530465574082e-02,-1.604306758326511151e+00,-3.307197292899458074e-01,6.744285311952202822e-01
-1.979036352548744770e-01,-1.245528100543801475e+00,9.150978912919842737e-03,1.032033433346119633e+00,2.659898786957338168e-01,1.076454147223605329e+00,4.291953713094187606e-01,-1.609371650529046183e-01
-3.844025357320088321e-01,-1.248439847779013734e+00,-1.996652377267631867e-03,-1.378457576177603561e-01,-2.052352080435141390e-01,-1.447314902669396108e+00,1.476796919908703598e-01,6.610769062243490035e-01
1.085684965924614415e-01,9.334711556440770108e-01,-1.091162186394759870e-01,1.195957996601398621e-01,1.252244588393845171e-01,6.500753730903272576e-01,-3.012312188159233517e-01,1.136351841604708479e+00
-3.773643321942344864e-01,1.019816632485290420e+00,-6.421769392258182274e-02,2.683350704211651117e-02,1.623214829714954288e-01,-2.324180163997725812e-01,-2.181711661633012056e-01,-4.153467307935418407e-01
7.887189592734883403e-01,-8.826234271186034208e-01,1.582993821359276465e-01,2.173251096018259110e-01,2.431779841412101406e-01,1.028205946977046814e+00,5.505834503951315684e-01,6.578161505474352522e-01
3.600451289457835546e-01,1.943050625423816014e+00,5.129895905513259108e-02,2.184866109417490099e-01,-7.714393158272775386e-02,6.517371113919411263e-01,4.546332210400342300e-01,2.755324353569880147e-01
2.292793233915255968e-01,2.369318266082718782e+00,-4.474867659295284072e-02,-8.679753927301923910e-02,2.637074704006086012e-01,1.449751663213803887e+00,4.883494368234732319e-02,-1.286819265358618847e-01
-1.773775381904768578e-01,-1.187787310089782222e+00,-5.118845857904991831e-02,-2.411065563690598101e-01,-3.543102445190631777e-01,2.041937466643279353e-01,6.084576479432670659e-01,-2.622117959190212733e-01
-1.194216053151102852e-01,2.572504517818671843e+00,8.878405114383404462e-02,-3.644128892870492353e-01,4.116815866405548752e-02,1.872747462276420638e-01,-5.805093143436171679e-03,3.647834373723340962e-01
